DateTime,PlayersCount
9/24/2006 5:00,237
9/24/2006 6:00,238
9/24/2006 7:00,247
9/24/2006 8:00,369
9/24/2006 9:00,534
9/24/2006 10:00,793
9/24/2006 11:00,952
9/24/2006 12:00,1049
9/24/2006 13:00,1227
9/24/2006 14:00,1405
9/24/2006 15:00,1454
9/24/2006 16:00,1482
9/24/2006 17:00,1381
9/24/2006 18:00,1246
9/24/2006 19:00,1468
9/24/2006 20:00,1925
9/24/2006 21:00,2030
9/24/2006 22:00,2129
9/24/2006 23:00,1656
10/9/2006 0:00,2113
10/9/2006 1:00,1652
10/9/2006 2:00,1155
10/9/2006 3:00,840
10/9/2006 4:00,548
10/9/2006 5:00,417
10/9/2006 6:00,286
10/9/2006 7:00,307
10/9/2006 8:00,402
10/9/2006 9:00,672
10/9/2006 10:00,928
10/9/2006 11:00,1186
10/9/2006 14:00,1020
10/9/2006 15:00,1602
10/9/2006 16:00,1708
10/9/2006 17:00,1744
10/9/2006 18:00,1570
10/9/2006 19:00,1696
10/9/2006 20:00,2024
10/9/2006 21:00,2316
10/9/2006 22:00,2359
10/9/2006 23:00,2045
10/12/2006 0:00,2881
10/12/2006 1:00,1851
10/12/2006 2:00,1450
10/12/2006 3:00,1020
10/12/2006 4:00,724
10/12/2006 5:00,516
10/12/2006 6:00,348
10/12/2006 7:00,504
10/12/2006 8:00,729
10/12/2006 9:00,1182
10/12/2006 10:00,1692
10/12/2006 11:00,1972
10/12/2006 12:00,2046
10/12/2006 13:00,2306
10/12/2006 14:00,2468
10/12/2006 15:00,2523
10/12/2006 16:00,2495
10/12/2006 17:00,2384
10/12/2006 18:00,2129
10/12/2006 19:00,2620
10/12/2006 20:00,3183
10/12/2006 21:00,3412
10/12/2006 22:00,3401
10/12/2006 23:00,3101
10/15/2006 0:00,1710
10/15/2006 1:00,1543
10/15/2006 2:00,1081
10/15/2006 3:00,735
10/15/2006 4:00,433
10/15/2006 5:00,257
10/15/2006 6:00,203
10/15/2006 7:00,264
10/15/2006 8:00,352
10/15/2006 9:00,509
10/15/2006 10:00,791
10/15/2006 11:00,1038
10/15/2006 12:00,994
10/15/2006 13:00,1229
10/15/2006 14:00,1400
10/15/2006 15:00,1421
10/15/2006 16:00,1371
10/15/2006 17:00,1294
10/15/2006 18:00,1227
10/15/2006 19:00,1422
10/15/2006 20:00,1779
10/15/2006 21:00,1980
10/15/2006 22:00,2037
10/15/2006 23:00,1873
10/22/2006 0:00,1894
10/22/2006 1:00,1468
10/22/2006 2:00,996
10/22/2006 3:00,551
10/22/2006 4:00,423
10/22/2006 5:00,276
10/22/2006 6:00,250
10/22/2006 7:00,267
10/22/2006 8:00,329
10/22/2006 9:00,592
10/22/2006 10:00,856
10/22/2006 11:00,1040
10/22/2006 12:00,1052
10/22/2006 13:00,1233
10/22/2006 14:00,1380
10/22/2006 15:00,1353
10/22/2006 16:00,1331
10/22/2006 17:00,1274
10/22/2006 18:00,1247
10/22/2006 19:00,1462
10/22/2006 20:00,1782
10/22/2006 21:00,1930
10/22/2006 22:00,2020
10/22/2006 23:00,1871
10/29/2006 0:00,1821
10/29/2006 1:00,1445
10/29/2006 2:00,1058
10/29/2006 3:00,750
10/29/2006 4:00,479
10/29/2006 5:00,337
10/29/2006 6:00,244
10/29/2006 7:00,233
10/29/2006 8:00,380
10/29/2006 9:00,537
10/29/2006 10:00,673
10/29/2006 11:00,867
10/29/2006 12:00,926
10/29/2006 13:00,1116
10/29/2006 14:00,1266
10/29/2006 15:00,1317
10/29/2006 16:00,1409
10/29/2006 17:00,1364
10/29/2006 18:00,1149
10/29/2006 19:00,1323
10/29/2006 20:00,1728
10/29/2006 21:00,1932
10/29/2006 22:00,2011
10/29/2006 23:00,1772
11/6/2006 0:00,2377
11/6/2006 1:00,1909
11/6/2006 2:00,1382
11/6/2006 3:00,802
11/6/2006 4:00,485
11/6/2006 5:00,360
11/6/2006 6:00,329
11/6/2006 7:00,401
11/6/2006 8:00,590
11/6/2006 9:00,777
11/6/2006 10:00,1124
11/6/2006 11:00,1316
11/6/2006 12:00,1436
11/6/2006 13:00,1592
11/6/2006 14:00,1779
11/6/2006 15:00,1919
11/6/2006 16:00,1900
11/6/2006 17:00,1920
11/6/2006 18:00,1950
11/6/2006 19:00,1993
11/6/2006 20:00,2225
11/6/2006 21:00,2476
11/6/2006 22:00,2609
11/6/2006 23:00,2349
11/19/2006 0:00,2620
11/19/2006 1:00,1374
11/19/2006 2:00,1548
11/19/2006 3:00,1087
11/19/2006 4:00,599
11/19/2006 5:00,560
11/19/2006 6:00,519
11/19/2006 7:00,603
11/19/2006 8:00,846
11/19/2006 9:00,1181
11/19/2006 10:00,1601
11/19/2006 11:00,1859
11/19/2006 12:00,1986
11/19/2006 13:00,2188
11/19/2006 14:00,2289
11/19/2006 15:00,2419
11/19/2006 16:00,2487
11/19/2006 17:00,2403
11/19/2006 18:00,2260
11/19/2006 19:00,2831
11/19/2006 20:00,3218
11/19/2006 21:00,3459
11/19/2006 22:00,3541
11/19/2006 23:00,3339
11/26/2006 0:00,2969
11/26/2006 1:00,2291
11/26/2006 2:00,1602
11/26/2006 3:00,1003
11/26/2006 4:00,639
11/26/2006 5:00,477
11/26/2006 6:00,376
11/26/2006 7:00,494
11/26/2006 8:00,764
11/26/2006 9:00,1071
11/26/2006 10:00,1490
11/26/2006 11:00,1785
11/26/2006 12:00,1794
11/26/2006 13:00,2046
11/26/2006 14:00,2262
11/26/2006 15:00,2392
11/26/2006 16:00,2390
11/26/2006 17:00,2313
11/26/2006 18:00,2226
11/26/2006 19:00,2760
11/26/2006 20:00,3202
11/26/2006 21:00,3391
11/26/2006 22:00,3538
11/26/2006 23:00,3328
12/2/2006 0:00,6688
12/2/2006 1:00,4932
12/2/2006 2:00,4448
12/2/2006 3:00,3048
12/2/2006 4:00,2048
12/2/2006 5:00,1020
12/2/2006 6:00,1144
12/2/2006 7:00,1036
12/2/2006 8:00,1358
12/2/2006 9:00,2062
12/2/2006 10:00,2608
12/2/2006 11:00,3328
12/2/2006 12:00,3578
12/2/2006 13:00,4292
12/2/2006 14:00,4906
12/2/2006 15:00,4290
12/2/2006 16:00,4260
12/2/2006 17:00,5028
12/2/2006 18:00,4752
12/2/2006 19:00,4966
12/2/2006 20:00,5460
12/2/2006 21:00,6050
12/2/2006 22:00,6182
12/2/2006 23:00,4792
12/3/2006 0:00,5406
12/3/2006 1:00,4740
12/3/2006 2:00,3566
12/3/2006 3:00,2408
12/3/2006 4:00,1780
12/3/2006 5:00,1430
12/3/2006 6:00,1012
12/3/2006 7:00,1028
12/3/2006 8:00,1208
12/3/2006 9:00,1826
12/3/2006 10:00,2702
12/3/2006 11:00,3472
12/3/2006 12:00,1894
12/11/2006 0:00,2797
12/11/2006 1:00,1411
12/11/2006 2:00,1624
12/11/2006 3:00,1140
12/11/2006 4:00,748
12/11/2006 5:00,528
12/11/2006 6:00,420
12/11/2006 7:00,504
12/11/2006 8:00,771
12/11/2006 9:00,1267
12/11/2006 10:00,1694
12/11/2006 11:00,2007
12/11/2006 12:00,1777
12/11/2006 13:00,2359
12/11/2006 14:00,2552
12/11/2006 15:00,2605
12/11/2006 16:00,2564
12/11/2006 17:00,2381
12/11/2006 18:00,2301
12/11/2006 19:00,2737
12/11/2006 20:00,3132
12/11/2006 21:00,3361
12/11/2006 22:00,3386
12/11/2006 23:00,3169
12/17/2006 0:00,2555
12/17/2006 1:00,1832
12/17/2006 2:00,1697
12/17/2006 3:00,1049
12/17/2006 4:00,606
12/17/2006 5:00,412
12/17/2006 6:00,357
12/17/2006 7:00,432
12/17/2006 8:00,669
12/17/2006 9:00,1103
12/17/2006 10:00,1570
12/17/2006 11:00,1879
12/17/2006 12:00,1884
12/17/2006 13:00,2035
12/17/2006 14:00,2224
12/17/2006 15:00,2443
12/17/2006 16:00,2473
12/17/2006 17:00,2316
12/17/2006 18:00,2046
12/17/2006 19:00,2368
12/17/2006 20:00,2901
12/17/2006 21:00,3280
12/17/2006 22:00,3225
12/17/2006 23:00,2989
12/24/2006 0:00,2540
12/24/2006 1:00,1834
12/24/2006 2:00,1055
12/24/2006 3:00,883
12/24/2006 4:00,601
12/24/2006 5:00,468
12/24/2006 6:00,375
12/24/2006 7:00,443
12/24/2006 8:00,701
12/24/2006 9:00,1026
12/24/2006 10:00,779
12/24/2006 11:00,1713
12/24/2006 12:00,1802
12/24/2006 13:00,1958
12/24/2006 14:00,2059
12/24/2006 15:00,2094
12/24/2006 16:00,2074
12/24/2006 17:00,2014
12/24/2006 18:00,1798
12/24/2006 19:00,2205
12/24/2006 20:00,2678
12/24/2006 21:00,3024
12/24/2006 22:00,2995
12/24/2006 23:00,2895
12/31/2006 0:00,2038
12/31/2006 1:00,1862
12/31/2006 2:00,1402
12/31/2006 3:00,815
12/31/2006 4:00,503
12/31/2006 5:00,259
12/31/2006 6:00,291
12/31/2006 7:00,361
12/31/2006 8:00,578
12/31/2006 9:00,706
12/31/2006 10:00,1135
12/31/2006 11:00,1452
12/31/2006 12:00,1673
12/31/2006 13:00,1846
12/31/2006 14:00,2006
12/31/2006 15:00,1934
12/31/2006 16:00,1928
12/31/2006 17:00,1879
12/31/2006 18:00,1782
12/31/2006 19:00,1849
12/31/2006 20:00,2101
12/31/2006 21:00,2188
12/31/2006 22:00,2165
12/31/2006 23:00,2055
1/4/2007 0:00,2695
1/4/2007 1:00,2144
1/4/2007 2:00,1596
1/4/2007 3:00,1050
1/4/2007 4:00,687
1/4/2007 5:00,440
1/4/2007 6:00,446
1/4/2007 7:00,568
1/4/2007 8:00,799
1/4/2007 9:00,1104
1/4/2007 10:00,1462
1/4/2007 11:00,1795
1/4/2007 12:00,1807
1/4/2007 13:00,1983
1/4/2007 14:00,2293
1/4/2007 15:00,2515
1/4/2007 16:00,2414
1/4/2007 17:00,2279
1/4/2007 18:00,2029
1/4/2007 19:00,2168
1/4/2007 20:00,2178
1/4/2007 21:00,3006
1/4/2007 22:00,3101
1/4/2007 23:00,2385
1/7/2007 0:00,3242
1/7/2007 1:00,2726
1/7/2007 2:00,1997
1/7/2007 3:00,1338
1/7/2007 4:00,820
1/7/2007 5:00,505
1/7/2007 6:00,467
1/7/2007 7:00,606
1/7/2007 8:00,974
1/7/2007 9:00,1433
1/7/2007 10:00,1861
1/7/2007 11:00,2024
1/7/2007 12:00,2204
1/7/2007 13:00,2519
1/7/2007 14:00,2827
1/7/2007 15:00,2914
1/7/2007 16:00,2911
1/7/2007 17:00,2826
1/7/2007 18:00,2620
1/7/2007 19:00,2793
1/7/2007 20:00,3296
1/7/2007 21:00,3617
1/7/2007 22:00,3731
1/7/2007 23:00,3518
1/14/2007 0:00,2269
1/14/2007 1:00,2014
1/14/2007 2:00,1420
1/14/2007 3:00,1008
1/14/2007 4:00,539
1/14/2007 5:00,492
1/14/2007 6:00,410
1/14/2007 7:00,422
1/14/2007 8:00,592
1/14/2007 9:00,912
1/14/2007 10:00,1316
1/14/2007 11:00,1569
1/14/2007 12:00,1603
1/14/2007 13:00,1772
1/14/2007 14:00,2013
1/14/2007 15:00,2166
1/14/2007 16:00,2299
1/14/2007 17:00,2162
1/14/2007 18:00,1995
1/14/2007 19:00,1839
1/14/2007 20:00,2587
1/14/2007 21:00,2948
1/14/2007 22:00,3048
1/14/2007 23:00,2820
1/28/2007 0:00,2644
1/28/2007 1:00,1974
1/28/2007 2:00,1367
1/28/2007 3:00,879
1/28/2007 4:00,574
1/28/2007 5:00,401
1/28/2007 6:00,352
1/28/2007 7:00,391
1/28/2007 8:00,605
1/28/2007 9:00,966
1/28/2007 10:00,1327
1/28/2007 11:00,1377
1/28/2007 12:00,1411
1/28/2007 13:00,1659
1/28/2007 14:00,1824
1/28/2007 15:00,1927
1/28/2007 16:00,1581
1/28/2007 17:00,1765
1/28/2007 18:00,1741
1/28/2007 19:00,2122
1/28/2007 20:00,2724
1/28/2007 21:00,3033
1/28/2007 22:00,3179
1/28/2007 23:00,2375
2/9/2007 0:00,3483
2/9/2007 1:00,2847
2/9/2007 2:00,1930
2/9/2007 3:00,1064
2/9/2007 4:00,766
2/9/2007 5:00,459
2/9/2007 6:00,536
2/9/2007 7:00,713
2/9/2007 8:00,1019
2/9/2007 9:00,1327
2/9/2007 10:00,1867
2/9/2007 11:00,2231
2/9/2007 12:00,2483
2/9/2007 13:00,2813
2/9/2007 14:00,3085
2/9/2007 15:00,3139
2/9/2007 16:00,3207
2/9/2007 17:00,3073
2/9/2007 18:00,2654
2/9/2007 19:00,3052
2/9/2007 20:00,3642
2/9/2007 21:00,4102
2/9/2007 22:00,4043
2/9/2007 23:00,3459
2/12/2007 0:00,3458
2/12/2007 1:00,2854
2/12/2007 2:00,1936
2/12/2007 3:00,1209
2/12/2007 4:00,786
2/12/2007 5:00,503
2/12/2007 6:00,457
2/12/2007 7:00,592
2/12/2007 8:00,781
2/12/2007 9:00,1448
2/12/2007 10:00,1707
2/12/2007 11:00,2431
2/12/2007 12:00,2557
2/12/2007 13:00,2787
2/12/2007 14:00,3159
2/12/2007 15:00,3169
2/12/2007 16:00,3154
2/12/2007 17:00,3048
2/12/2007 18:00,2788
2/12/2007 19:00,3042
2/12/2007 20:00,3760
2/12/2007 21:00,4257
2/12/2007 22:00,3563
2/12/2007 23:00,3845
2/18/2007 0:00,1306
2/18/2007 1:00,1323
2/18/2007 2:00,1044
2/18/2007 3:00,748
2/18/2007 4:00,525
2/18/2007 5:00,354
2/18/2007 6:00,298
2/18/2007 7:00,286
2/18/2007 8:00,452
2/18/2007 9:00,628
2/18/2007 10:00,838
2/18/2007 11:00,1076
2/18/2007 12:00,1130
2/18/2007 13:00,1329
2/18/2007 14:00,1398
2/18/2007 15:00,1492
2/18/2007 16:00,1255
2/18/2007 17:00,1447
2/18/2007 18:00,1154
2/18/2007 19:00,1264
2/18/2007 20:00,1415
2/18/2007 21:00,1598
2/18/2007 22:00,1746
2/18/2007 23:00,1732
2/25/2007 0:00,2340
2/25/2007 1:00,2028
2/25/2007 2:00,1592
2/25/2007 3:00,1124
2/25/2007 4:00,739
2/25/2007 5:00,481
2/25/2007 6:00,348
2/25/2007 7:00,261
2/25/2007 8:00,379
2/25/2007 9:00,574
2/25/2007 10:00,850
2/25/2007 11:00,1120
2/25/2007 12:00,1304
2/25/2007 13:00,1616
2/25/2007 14:00,1879
2/25/2007 15:00,2093
2/25/2007 16:00,2031
2/25/2007 17:00,1883
2/25/2007 18:00,1710
2/25/2007 19:00,2064
2/25/2007 20:00,2513
2/25/2007 21:00,2741
2/25/2007 22:00,2871
2/25/2007 23:00,2681
3/6/2007 0:00,3842
3/6/2007 1:00,3158
3/6/2007 2:00,2284
3/6/2007 3:00,1562
3/6/2007 4:00,1007
3/6/2007 5:00,635
3/6/2007 6:00,603
3/6/2007 7:00,741
3/6/2007 8:00,1210
3/6/2007 9:00,1694
3/6/2007 10:00,2216
3/6/2007 11:00,2513
3/6/2007 12:00,2594
3/6/2007 13:00,2774
3/6/2007 14:00,3027
3/6/2007 15:00,3325
3/6/2007 16:00,3415
3/6/2007 17:00,3060
3/6/2007 18:00,2802
3/6/2007 19:00,3130
3/6/2007 20:00,3791
3/6/2007 21:00,4231
3/6/2007 22:00,4265
3/6/2007 23:00,4095
3/18/2007 0:00,2098
3/18/2007 1:00,1677
3/18/2007 2:00,1325
3/18/2007 3:00,612
3/18/2007 4:00,451
3/18/2007 5:00,351
3/18/2007 6:00,291
3/18/2007 7:00,298
3/18/2007 8:00,452
3/18/2007 9:00,641
3/18/2007 10:00,1099
3/18/2007 11:00,1106
3/18/2007 12:00,1455
3/18/2007 13:00,1654
3/18/2007 14:00,1781
3/18/2007 15:00,1833
3/18/2007 16:00,1917
3/18/2007 17:00,1809
3/18/2007 18:00,1757
3/18/2007 19:00,2144
3/18/2007 20:00,2684
3/18/2007 21:00,2162
3/18/2007 22:00,953
3/18/2007 23:00,2596
3/25/2007 0:00,2114
3/25/2007 1:00,1732
3/25/2007 2:00,1474
3/25/2007 3:00,1092
3/25/2007 4:00,714
3/25/2007 5:00,471
3/25/2007 6:00,392
3/25/2007 7:00,556
3/25/2007 8:00,869
3/25/2007 9:00,1260
3/25/2007 10:00,1557
3/25/2007 11:00,1920
3/25/2007 12:00,2015
3/25/2007 13:00,1740
3/25/2007 14:00,1967
3/25/2007 15:00,2514
3/25/2007 16:00,2154
3/25/2007 17:00,2527
3/25/2007 18:00,2344
3/25/2007 19:00,2450
3/25/2007 20:00,2886
3/25/2007 21:00,2944
3/25/2007 22:00,2865
3/25/2007 23:00,3019
4/2/2007 0:00,2829
4/2/2007 1:00,2117
4/2/2007 2:00,1374
4/2/2007 3:00,888
4/2/2007 4:00,624
4/2/2007 5:00,427
4/2/2007 6:00,329
4/2/2007 7:00,355
4/2/2007 8:00,473
4/2/2007 9:00,777
4/2/2007 10:00,1110
4/2/2007 11:00,1354
4/2/2007 12:00,1546
4/2/2007 13:00,1691
4/2/2007 14:00,1809
4/2/2007 15:00,1636
4/2/2007 16:00,2081
4/2/2007 17:00,1979
4/2/2007 18:00,1717
4/2/2007 19:00,1997
4/2/2007 20:00,2568
4/2/2007 21:00,2848
4/2/2007 22:00,3007
4/2/2007 23:00,2843
4/3/2007 0:00,2066
4/3/2007 1:00,2165
4/3/2007 2:00,1561
4/3/2007 3:00,1045
4/3/2007 4:00,611
4/3/2007 5:00,402
4/3/2007 6:00,292
4/3/2007 7:00,272
4/3/2007 8:00,482
4/3/2007 9:00,803
4/3/2007 10:00,1065
4/3/2007 11:00,1143
4/3/2007 12:00,1561
4/3/2007 13:00,1867
4/3/2007 14:00,2179
4/3/2007 15:00,2368
4/3/2007 16:00,2334
4/3/2007 17:00,1794
4/3/2007 18:00,1763
4/3/2007 19:00,1897
4/3/2007 20:00,2418
4/3/2007 21:00,2776
4/3/2007 22:00,2944
4/3/2007 23:00,2787
4/11/2007 0:00,3439
4/11/2007 1:00,2267
4/11/2007 2:00,1785
4/11/2007 3:00,1208
4/11/2007 4:00,785
4/11/2007 5:00,599
4/11/2007 6:00,508
4/11/2007 7:00,650
4/11/2007 8:00,910
4/11/2007 9:00,1385
4/11/2007 10:00,1787
4/11/2007 11:00,2146
4/11/2007 12:00,2162
4/11/2007 13:00,2501
4/11/2007 14:00,2776
4/11/2007 15:00,2833
4/11/2007 16:00,2897
4/11/2007 17:00,2778
4/11/2007 18:00,2451
4/11/2007 19:00,2857
4/11/2007 20:00,3616
4/11/2007 21:00,4015
4/11/2007 22:00,3473
4/11/2007 23:00,3624
4/15/2007 0:00,3750
4/15/2007 1:00,3300
4/15/2007 2:00,2657
4/15/2007 3:00,1977
4/15/2007 4:00,1375
4/15/2007 5:00,1056
4/15/2007 6:00,925
4/15/2007 7:00,1029
4/15/2007 8:00,1442
4/15/2007 9:00,1663
4/15/2007 10:00,2620
4/15/2007 11:00,2914
4/15/2007 12:00,3135
4/15/2007 13:00,3165
4/15/2007 14:00,3441
4/15/2007 15:00,2760
4/15/2007 16:00,3467
4/15/2007 17:00,3394
4/15/2007 18:00,3350
4/15/2007 19:00,3407
4/15/2007 20:00,3728
4/15/2007 21:00,3202
4/15/2007 22:00,3926
4/15/2007 23:00,3921
4/22/2007 0:00,4106
4/22/2007 1:00,3313
4/22/2007 2:00,2482
4/22/2007 3:00,1719
4/22/2007 4:00,1189
4/22/2007 5:00,890
4/22/2007 6:00,868
4/22/2007 7:00,1011
4/22/2007 8:00,1418
4/22/2007 9:00,1991
4/22/2007 10:00,2658
4/22/2007 11:00,3182
4/22/2007 12:00,3266
4/22/2007 13:00,3466
4/22/2007 14:00,3662
4/22/2007 15:00,3777
4/22/2007 16:00,3721
4/22/2007 17:00,3618
4/22/2007 18:00,3241
4/22/2007 19:00,3382
4/22/2007 20:00,3747
4/22/2007 21:00,4182
4/22/2007 22:00,4403
4/22/2007 23:00,4073
4/29/2007 0:00,3958
4/29/2007 1:00,3185
4/29/2007 2:00,2492
4/29/2007 3:00,1805
4/29/2007 4:00,1243
4/29/2007 5:00,782
4/29/2007 6:00,671
4/29/2007 7:00,879
4/29/2007 8:00,1287
4/29/2007 9:00,1850
4/29/2007 10:00,2077
4/29/2007 11:00,3020
4/29/2007 12:00,2959
4/29/2007 13:00,2984
4/29/2007 14:00,3139
4/29/2007 15:00,3321
4/29/2007 16:00,3383
4/29/2007 17:00,3327
4/29/2007 18:00,3167
4/29/2007 19:00,3157
4/29/2007 20:00,3604
4/29/2007 21:00,3877
4/29/2007 22:00,3976
4/29/2007 23:00,3771
5/8/2007 0:00,3492
5/8/2007 1:00,2889
5/8/2007 2:00,1996
5/8/2007 3:00,1309
5/8/2007 4:00,773
5/8/2007 5:00,542
5/8/2007 6:00,494
5/8/2007 7:00,627
5/8/2007 8:00,938
5/8/2007 9:00,1533
5/8/2007 10:00,1997
5/8/2007 11:00,2351
5/8/2007 12:00,2416
5/8/2007 13:00,2790
5/8/2007 14:00,3082
5/8/2007 15:00,3258
5/8/2007 16:00,3187
5/8/2007 17:00,2936
5/8/2007 18:00,2627
5/8/2007 19:00,2734
5/8/2007 20:00,3485
5/8/2007 21:00,4037
5/8/2007 22:00,4115
5/8/2007 23:00,3753
5/13/2007 0:00,3382
5/13/2007 1:00,2871
5/13/2007 2:00,2343
5/13/2007 3:00,1763
5/13/2007 4:00,1155
5/13/2007 5:00,754
5/13/2007 6:00,718
5/13/2007 7:00,716
5/13/2007 8:00,1177
5/13/2007 9:00,1687
5/13/2007 10:00,2359
5/13/2007 11:00,2607
5/13/2007 12:00,2598
5/13/2007 13:00,2370
5/13/2007 14:00,3040
5/13/2007 15:00,3131
5/13/2007 16:00,3154
5/13/2007 17:00,2573
5/13/2007 18:00,2854
5/13/2007 19:00,2792
5/13/2007 20:00,3118
5/13/2007 21:00,3402
5/13/2007 22:00,2866
5/13/2007 23:00,3199
5/20/2007 0:00,3039
5/20/2007 1:00,1840
5/20/2007 2:00,1564
5/20/2007 3:00,1707
5/20/2007 4:00,1146
5/20/2007 5:00,778
5/20/2007 6:00,695
5/20/2007 7:00,811
5/20/2007 8:00,1235
5/20/2007 9:00,1766
5/20/2007 10:00,2367
5/20/2007 11:00,941
5/20/2007 13:00,2467
5/20/2007 14:00,3045
5/20/2007 15:00,3354
5/20/2007 16:00,3248
5/20/2007 17:00,3074
5/20/2007 18:00,2878
5/20/2007 19:00,2924
5/20/2007 20:00,3129
5/20/2007 21:00,3253
5/20/2007 22:00,3323
5/20/2007 23:00,3327
6/5/2007 0:00,3823
6/5/2007 1:00,3289
6/5/2007 2:00,2548
6/5/2007 3:00,1915
6/5/2007 4:00,1261
6/5/2007 5:00,885
6/5/2007 6:00,695
6/5/2007 7:00,862
6/5/2007 8:00,1270
6/5/2007 9:00,1864
6/5/2007 10:00,2407
6/5/2007 11:00,2631
6/5/2007 12:00,2713
6/5/2007 13:00,2947
6/5/2007 14:00,3269
6/5/2007 15:00,3323
6/5/2007 16:00,3308
6/5/2007 17:00,3187
6/5/2007 18:00,2497
6/5/2007 19:00,2998
6/5/2007 20:00,3162
6/5/2007 21:00,3532
6/5/2007 22:00,3674
6/5/2007 23:00,3513
6/17/2007 0:00,3383
6/17/2007 1:00,2701
6/17/2007 2:00,2141
6/17/2007 3:00,1513
6/17/2007 4:00,998
6/17/2007 5:00,658
6/17/2007 6:00,515
6/17/2007 7:00,604
6/17/2007 8:00,957
6/17/2007 9:00,1238
6/17/2007 10:00,2003
6/17/2007 11:00,2263
6/17/2007 12:00,2383
6/17/2007 13:00,2524
6/17/2007 14:00,2713
6/17/2007 15:00,2854
6/17/2007 16:00,2893
6/17/2007 17:00,2904
6/17/2007 18:00,2641
6/17/2007 19:00,2804
6/17/2007 20:00,3187
6/17/2007 21:00,3770
6/17/2007 22:00,2963
6/17/2007 23:00,3624
6/24/2007 0:00,3559
6/24/2007 1:00,2881
6/24/2007 2:00,2168
6/24/2007 3:00,1585
6/24/2007 4:00,959
6/24/2007 5:00,619
6/24/2007 6:00,605
6/24/2007 7:00,761
6/24/2007 8:00,1145
6/24/2007 9:00,1641
6/24/2007 10:00,2021
6/24/2007 11:00,2243
6/24/2007 12:00,2382
6/24/2007 13:00,2615
6/24/2007 14:00,2754
6/24/2007 15:00,2911
