DateTime,PlayersCount
6/24/2007 16:00,2978
6/24/2007 17:00,2885
6/24/2007 18:00,2683
6/24/2007 19:00,2877
6/24/2007 20:00,3473
6/24/2007 21:00,3824
6/24/2007 22:00,4014
6/24/2007 23:00,3877
7/1/2007 0:00,2548
7/1/2007 1:00,1905
7/1/2007 2:00,1293
7/1/2007 3:00,863
7/1/2007 4:00,610
7/1/2007 5:00,378
7/1/2007 6:00,238
7/1/2007 7:00,279
7/1/2007 8:00,403
7/1/2007 9:00,787
7/1/2007 10:00,1192
7/1/2007 11:00,1521
7/1/2007 12:00,1606
7/1/2007 13:00,1743
7/1/2007 14:00,1970
7/1/2007 15:00,2044
7/1/2007 16:00,2189
7/1/2007 17:00,2203
7/1/2007 18:00,1902
7/1/2007 19:00,2304
7/1/2007 20:00,2826
7/1/2007 21:00,3046
7/1/2007 22:00,3131
7/1/2007 23:00,2819
7/10/2007 0:00,3660
7/10/2007 1:00,2923
7/10/2007 2:00,2136
7/10/2007 3:00,1445
7/10/2007 4:00,993
7/10/2007 5:00,711
7/10/2007 6:00,628
7/10/2007 7:00,655
7/10/2007 8:00,943
7/10/2007 9:00,1439
7/10/2007 10:00,2126
7/10/2007 11:00,2606
7/10/2007 12:00,2479
7/10/2007 13:00,2904
7/10/2007 14:00,3114
7/10/2007 15:00,3293
7/10/2007 16:00,3259
7/10/2007 17:00,3120
7/10/2007 18:00,2639
7/10/2007 19:00,3026
7/10/2007 20:00,3589
7/10/2007 21:00,3991
7/10/2007 22:00,3236
7/10/2007 23:00,2626
7/15/2007 0:00,3404
7/15/2007 1:00,2636
7/15/2007 2:00,1708
7/15/2007 3:00,1142
7/15/2007 4:00,840
7/15/2007 5:00,593
7/15/2007 6:00,488
7/15/2007 7:00,637
7/15/2007 8:00,940
7/15/2007 9:00,1333
7/15/2007 10:00,1891
7/15/2007 11:00,2154
7/15/2007 12:00,2115
7/15/2007 13:00,2352
7/15/2007 14:00,2727
7/15/2007 15:00,2959
7/15/2007 16:00,2927
7/15/2007 17:00,2713
7/15/2007 18:00,2309
7/15/2007 19:00,2693
7/15/2007 20:00,3260
7/15/2007 21:00,3657
7/15/2007 22:00,3627
7/15/2007 23:00,3490
7/22/2007 0:00,3466
7/22/2007 1:00,2857
7/22/2007 2:00,1926
7/22/2007 3:00,1398
7/22/2007 4:00,861
7/22/2007 5:00,537
7/22/2007 6:00,438
7/22/2007 7:00,557
7/22/2007 8:00,834
7/22/2007 9:00,1263
7/22/2007 10:00,1789
7/22/2007 11:00,2145
7/22/2007 12:00,2230
7/22/2007 13:00,2345
7/22/2007 14:00,2707
7/22/2007 15:00,2965
7/22/2007 16:00,2977
7/22/2007 17:00,2254
7/22/2007 18:00,2454
7/22/2007 19:00,2695
7/22/2007 20:00,3475
7/22/2007 21:00,3797
7/22/2007 22:00,3201
7/22/2007 23:00,3102
7/29/2007 0:00,3398
7/29/2007 1:00,2152
7/29/2007 2:00,1855
7/29/2007 3:00,1290
7/29/2007 4:00,857
7/29/2007 5:00,558
7/29/2007 6:00,516
7/29/2007 7:00,678
7/29/2007 8:00,1030
7/29/2007 9:00,1242
7/29/2007 10:00,2132
7/29/2007 11:00,2420
7/29/2007 12:00,2381
7/29/2007 13:00,2633
7/29/2007 14:00,2859
7/29/2007 15:00,2895
7/29/2007 16:00,2707
7/29/2007 17:00,2545
7/29/2007 18:00,2394
7/29/2007 19:00,2717
7/29/2007 20:00,3363
7/29/2007 21:00,3124
7/29/2007 22:00,3817
7/29/2007 23:00,3532
8/4/2007 0:00,3853
8/4/2007 1:00,3433
8/4/2007 2:00,2400
8/4/2007 3:00,2204
8/4/2007 4:00,1442
8/4/2007 6:00,759
8/4/2007 7:00,1084
8/4/2007 8:00,1378
8/4/2007 9:00,1938
8/4/2007 10:00,2450
8/4/2007 11:00,2816
8/4/2007 12:00,3001
8/4/2007 13:00,3319
8/4/2007 14:00,3431
8/4/2007 15:00,3621
8/4/2007 16:00,3603
8/4/2007 17:00,3500
8/4/2007 18:00,3364
8/4/2007 19:00,3370
8/4/2007 20:00,3561
8/4/2007 21:00,3817
8/4/2007 22:00,3990
8/4/2007 23:00,3843
8/7/2007 0:00,3262
8/7/2007 1:00,2532
8/7/2007 2:00,1828
8/7/2007 3:00,1249
8/7/2007 4:00,842
8/7/2007 5:00,531
8/7/2007 6:00,464
8/7/2007 7:00,667
8/7/2007 8:00,995
8/7/2007 9:00,1442
8/7/2007 10:00,1987
8/7/2007 11:00,2211
8/7/2007 12:00,2209
8/7/2007 13:00,2365
8/7/2007 14:00,2630
8/7/2007 15:00,2758
8/7/2007 16:00,2858
8/7/2007 17:00,2677
8/7/2007 18:00,2292
8/7/2007 19:00,2666
8/7/2007 20:00,3209
8/7/2007 21:00,3680
8/7/2007 22:00,3724
8/7/2007 23:00,3475
8/19/2007 0:00,4042
8/19/2007 1:00,3218
8/19/2007 2:00,2447
8/19/2007 3:00,1803
8/19/2007 4:00,1214
8/19/2007 5:00,665
8/19/2007 6:00,695
8/19/2007 7:00,749
8/19/2007 8:00,1052
8/19/2007 9:00,1328
8/19/2007 10:00,1620
8/19/2007 11:00,1954
8/19/2007 12:00,2836
8/19/2007 13:00,3135
8/19/2007 14:00,1729
8/19/2007 15:00,2892
8/26/2007 0:00,3752
8/26/2007 1:00,2985
8/26/2007 2:00,2110
8/26/2007 3:00,1182
8/26/2007 4:00,835
8/26/2007 5:00,639
8/26/2007 6:00,610
8/26/2007 7:00,730
8/26/2007 8:00,999
8/26/2007 9:00,1496
8/26/2007 10:00,1994
8/26/2007 11:00,2030
8/26/2007 12:00,1950
8/26/2007 13:00,2657
8/26/2007 14:00,2280
8/26/2007 15:00,2911
8/26/2007 16:00,2607
8/26/2007 17:00,3040
8/26/2007 18:00,2395
8/26/2007 19:00,3187
8/26/2007 20:00,3890
8/26/2007 21:00,4252
8/26/2007 22:00,4416
8/26/2007 23:00,4036
9/9/2007 0:00,3173
9/9/2007 1:00,2406
9/9/2007 2:00,1825
9/9/2007 3:00,1278
9/9/2007 4:00,840
9/9/2007 5:00,529
9/9/2007 6:00,507
9/9/2007 7:00,618
9/9/2007 8:00,943
9/9/2007 9:00,1537
9/9/2007 10:00,2037
9/9/2007 11:00,1965
9/9/2007 15:00,1868
9/9/2007 16:00,2804
9/9/2007 17:00,2634
9/9/2007 18:00,2441
9/9/2007 19:00,2821
9/9/2007 20:00,3365
9/9/2007 21:00,3705
9/9/2007 22:00,3151
9/9/2007 23:00,3412
9/12/2007 0:00,3371
9/12/2007 1:00,2740
9/12/2007 2:00,1913
9/12/2007 3:00,1248
9/12/2007 4:00,888
9/12/2007 5:00,569
9/12/2007 6:00,512
9/12/2007 7:00,709
9/12/2007 8:00,777
9/12/2007 9:00,1430
9/12/2007 10:00,1923
9/12/2007 11:00,2274
9/12/2007 12:00,1191
9/12/2007 13:00,2187
9/12/2007 14:00,2909
9/12/2007 15:00,3040
9/12/2007 16:00,3102
9/12/2007 17:00,2962
9/12/2007 18:00,2667
9/12/2007 19:00,3188
9/12/2007 20:00,3885
9/12/2007 21:00,4213
9/12/2007 22:00,4316
9/12/2007 23:00,3961
9/16/2007 0:00,2088
9/16/2007 1:00,2678
9/16/2007 2:00,1972
9/16/2007 3:00,1297
9/16/2007 4:00,892
9/16/2007 5:00,666
9/16/2007 6:00,605
9/16/2007 7:00,680
9/16/2007 8:00,903
9/16/2007 9:00,1327
9/16/2007 10:00,1910
9/16/2007 11:00,2228
9/16/2007 12:00,2245
9/16/2007 13:00,2418
9/16/2007 14:00,2604
9/16/2007 15:00,2705
9/16/2007 16:00,2729
9/16/2007 17:00,2648
9/16/2007 18:00,2285
9/16/2007 19:00,2635
9/16/2007 20:00,3284
9/16/2007 21:00,3573
9/16/2007 22:00,3708
9/16/2007 23:00,2812
9/23/2007 0:00,2823
9/23/2007 1:00,2429
9/23/2007 2:00,1497
9/23/2007 3:00,1222
9/23/2007 4:00,779
9/23/2007 5:00,617
9/23/2007 6:00,511
9/23/2007 7:00,677
9/23/2007 8:00,900
9/23/2007 9:00,1399
9/23/2007 10:00,1743
9/23/2007 11:00,1941
9/23/2007 12:00,2009
9/23/2007 13:00,2138
9/23/2007 14:00,2378
9/23/2007 15:00,2412
9/23/2007 16:00,2396
9/23/2007 17:00,2244
9/23/2007 18:00,2020
9/23/2007 19:00,2131
9/23/2007 20:00,2681
9/23/2007 21:00,3081
9/23/2007 22:00,3242
9/23/2007 23:00,3102
9/30/2007 0:00,3527
9/30/2007 1:00,2843
9/30/2007 2:00,2023
9/30/2007 3:00,1469
9/30/2007 4:00,918
9/30/2007 5:00,660
9/30/2007 6:00,620
9/30/2007 7:00,738
9/30/2007 8:00,955
9/30/2007 9:00,1422
9/30/2007 10:00,1543
9/30/2007 11:00,2263
9/30/2007 12:00,2377
9/30/2007 13:00,2559
9/30/2007 14:00,2740
9/30/2007 15:00,2890
9/30/2007 16:00,2911
9/30/2007 17:00,2761
9/30/2007 18:00,2538
9/30/2007 19:00,2373
9/30/2007 20:00,3443
9/30/2007 21:00,3841
9/30/2007 22:00,3999
9/30/2007 23:00,2887
10/6/2007 0:00,3804
10/6/2007 1:00,2933
10/6/2007 2:00,2273
10/6/2007 3:00,1321
10/6/2007 4:00,9
10/6/2007 5:00,262
10/6/2007 6:00,489
10/6/2007 7:00,681
10/6/2007 8:00,816
10/6/2007 9:00,1261
10/6/2007 10:00,1757
10/6/2007 11:00,2524
10/6/2007 12:00,2803
10/6/2007 13:00,3072
10/6/2007 14:00,3423
10/6/2007 15:00,3638
10/6/2007 16:00,3736
10/6/2007 17:00,3639
10/6/2007 18:00,3282
10/6/2007 19:00,3392
10/6/2007 20:00,3989
10/6/2007 21:00,4170
10/6/2007 22:00,4345
10/6/2007 23:00,3942
10/14/2007 0:00,3221
10/14/2007 1:00,2778
10/14/2007 2:00,1615
10/14/2007 3:00,1348
10/14/2007 4:00,869
10/14/2007 5:00,576
10/14/2007 6:00,477
10/14/2007 7:00,556
10/14/2007 8:00,861
10/14/2007 9:00,1421
10/14/2007 10:00,1861
10/14/2007 11:00,1732
10/14/2007 12:00,2233
10/14/2007 13:00,2456
10/14/2007 14:00,2837
10/14/2007 15:00,2874
10/14/2007 16:00,2868
10/14/2007 17:00,2764
10/14/2007 18:00,2188
10/14/2007 19:00,2842
10/14/2007 20:00,3435
10/14/2007 21:00,3708
10/14/2007 22:00,3810
10/14/2007 23:00,3523
10/21/2007 0:00,3552
10/21/2007 1:00,2865
10/21/2007 2:00,1994
10/21/2007 3:00,1215
10/21/2007 4:00,876
10/21/2007 5:00,673
10/21/2007 6:00,550
10/21/2007 7:00,572
10/21/2007 8:00,909
10/21/2007 9:00,1536
10/21/2007 10:00,2089
10/21/2007 11:00,2424
10/21/2007 12:00,1933
10/21/2007 13:00,2639
10/21/2007 14:00,2974
10/21/2007 15:00,3071
10/21/2007 16:00,2549
10/21/2007 17:00,2965
10/21/2007 18:00,2570
10/21/2007 19:00,2906
10/21/2007 20:00,3698
10/21/2007 21:00,4165
10/21/2007 22:00,3533
10/21/2007 23:00,3938
10/28/2007 0:00,3519
10/28/2007 1:00,2828
10/28/2007 2:00,1858
10/28/2007 3:00,1155
10/28/2007 4:00,696
10/28/2007 5:00,524
10/28/2007 6:00,499
10/28/2007 7:00,638
10/28/2007 8:00,899
10/28/2007 9:00,1469
10/28/2007 10:00,2059
10/28/2007 11:00,2334
10/28/2007 12:00,2436
10/28/2007 13:00,2263
10/28/2007 14:00,2953
10/28/2007 15:00,3027
10/28/2007 16:00,3003
10/28/2007 17:00,2673
10/28/2007 18:00,2412
10/28/2007 19:00,2868
10/28/2007 20:00,3552
10/28/2007 21:00,3928
10/28/2007 22:00,4024
10/28/2007 23:00,3669
11/2/2007 0:00,2675
11/2/2007 1:00,2016
11/2/2007 2:00,1268
11/2/2007 3:00,649
11/2/2007 4:00,532
11/2/2007 5:00,387
11/2/2007 6:00,284
11/2/2007 7:00,335
11/2/2007 8:00,566
11/2/2007 9:00,827
11/2/2007 10:00,1139
11/2/2007 11:00,1311
11/2/2007 12:00,1419
11/2/2007 13:00,1541
11/2/2007 14:00,1794
11/2/2007 15:00,1957
11/2/2007 16:00,2030
11/2/2007 17:00,2114
11/2/2007 18:00,1726
11/2/2007 19:00,2009
11/2/2007 20:00,2507
11/2/2007 21:00,2770
11/2/2007 22:00,2490
11/2/2007 23:00,2872
11/3/2007 0:00,2611
11/3/2007 1:00,2043
11/3/2007 2:00,1486
11/3/2007 3:00,1033
11/3/2007 4:00,708
11/3/2007 5:00,477
11/3/2007 6:00,361
11/3/2007 7:00,413
11/3/2007 11:00,1165
11/3/2007 12:00,1477
11/3/2007 13:00,1766
11/3/2007 14:00,2030
11/3/2007 15:00,2110
11/3/2007 16:00,2081
11/3/2007 17:00,1912
11/3/2007 18:00,1667
11/3/2007 19:00,2021
11/3/2007 20:00,2563
11/3/2007 21:00,2857
11/3/2007 22:00,3022
11/3/2007 23:00,2795
11/11/2007 0:00,3391
11/11/2007 1:00,2663
11/11/2007 2:00,1895
11/11/2007 3:00,1186
11/11/2007 4:00,745
11/11/2007 5:00,542
11/11/2007 6:00,495
11/11/2007 7:00,605
11/11/2007 8:00,857
11/11/2007 9:00,1361
11/11/2007 10:00,2004
11/11/2007 11:00,2379
11/11/2007 12:00,2412
11/11/2007 13:00,2548
11/11/2007 14:00,2813
11/11/2007 15:00,2395
11/11/2007 16:00,2945
11/11/2007 17:00,2680
11/11/2007 18:00,2411
11/11/2007 19:00,2796
11/11/2007 20:00,3537
11/11/2007 21:00,3971
11/11/2007 22:00,4134
11/11/2007 23:00,3689
11/18/2007 0:00,3470
11/18/2007 1:00,3010
11/18/2007 2:00,2120
11/18/2007 3:00,1493
11/18/2007 4:00,965
11/18/2007 5:00,676
11/18/2007 6:00,550
11/18/2007 7:00,671
11/18/2007 8:00,1013
11/18/2007 9:00,1535
11/18/2007 10:00,2106
11/18/2007 11:00,2369
11/18/2007 12:00,2432
11/18/2007 13:00,2845
11/18/2007 14:00,3144
11/18/2007 15:00,3265
11/18/2007 16:00,3148
11/18/2007 17:00,2982
11/18/2007 18:00,2780
11/18/2007 19:00,3111
11/18/2007 20:00,3092
11/18/2007 21:00,4162
11/18/2007 22:00,4138
11/18/2007 23:00,3723
11/25/2007 9:00,588
11/25/2007 10:00,2101
11/25/2007 11:00,2338
11/25/2007 12:00,2364
11/25/2007 13:00,2666
11/25/2007 14:00,2535
11/25/2007 15:00,3119
11/25/2007 16:00,3197
11/25/2007 17:00,2928
11/25/2007 18:00,2601
11/25/2007 19:00,2595
11/25/2007 20:00,3084
11/25/2007 21:00,3957
11/25/2007 22:00,3862
11/25/2007 23:00,3569
12/8/2007 0:00,3658
12/8/2007 1:00,2920
12/8/2007 2:00,1752
12/8/2007 3:00,1278
12/8/2007 4:00,854
12/8/2007 5:00,587
12/8/2007 6:00,574
12/8/2007 7:00,681
12/8/2007 8:00,1016
12/8/2007 9:00,1500
12/8/2007 10:00,2111
12/8/2007 11:00,2543
12/8/2007 12:00,2671
12/8/2007 13:00,2912
12/8/2007 14:00,3125
12/8/2007 15:00,3353
12/8/2007 16:00,3435
12/8/2007 17:00,3144
12/8/2007 18:00,2777
12/8/2007 19:00,3123
12/8/2007 20:00,3847
12/8/2007 21:00,4125
12/8/2007 22:00,4297
12/8/2007 23:00,3941
12/16/2007 0:00,3349
12/16/2007 1:00,2625
12/16/2007 2:00,1867
12/16/2007 3:00,1332
12/16/2007 4:00,753
12/16/2007 5:00,599
12/16/2007 6:00,440
12/16/2007 7:00,567
12/16/2007 8:00,783
12/16/2007 9:00,1350
12/16/2007 10:00,1980
12/16/2007 11:00,2365
12/16/2007 12:00,2247
12/16/2007 13:00,2153
12/16/2007 14:00,3001
12/16/2007 15:00,3144
12/16/2007 16:00,3048
12/16/2007 17:00,2829
12/16/2007 18:00,2521
12/16/2007 19:00,2903
12/16/2007 20:00,3687
12/16/2007 21:00,3895
12/16/2007 22:00,3378
12/16/2007 23:00,3706
12/23/2007 0:00,2877
12/23/2007 1:00,2662
12/23/2007 2:00,1846
12/23/2007 3:00,1172
12/23/2007 4:00,880
12/23/2007 5:00,620
12/23/2007 6:00,492
12/23/2007 7:00,558
12/23/2007 8:00,905
12/23/2007 9:00,1477
12/23/2007 10:00,1972
12/23/2007 11:00,2431
12/23/2007 12:00,2529
12/23/2007 13:00,2744
12/23/2007 14:00,3045
12/23/2007 15:00,3175
12/23/2007 16:00,3115
12/23/2007 17:00,3020
12/23/2007 18:00,2715
12/23/2007 19:00,3165
12/23/2007 20:00,3806
12/23/2007 21:00,4113
12/23/2007 22:00,4220
12/23/2007 23:00,3861
12/30/2007 0:00,3739
12/30/2007 1:00,2883
12/30/2007 2:00,2085
12/30/2007 3:00,1442
12/30/2007 4:00,873
12/30/2007 5:00,584
12/30/2007 6:00,527
12/30/2007 7:00,566
12/30/2007 8:00,698
12/30/2007 9:00,1302
12/30/2007 10:00,1850
12/30/2007 11:00,2211
12/30/2007 12:00,2351
12/30/2007 13:00,2677
12/30/2007 14:00,2936
12/30/2007 15:00,3066
12/30/2007 16:00,2971
12/30/2007 17:00,2806
12/30/2007 18:00,2541
12/30/2007 19:00,2906
12/30/2007 20:00,3722
12/30/2007 21:00,4087
12/30/2007 22:00,4236
12/30/2007 23:00,3978
1/6/2008 0:00,2818
1/6/2008 1:00,1900
1/6/2008 2:00,1280
1/6/2008 3:00,878
1/6/2008 4:00,565
1/6/2008 5:00,322
1/6/2008 6:00,316
1/6/2008 7:00,510
1/6/2008 8:00,810
1/6/2008 9:00,1251
1/6/2008 10:00,1987
1/6/2008 11:00,1947
1/6/2008 12:00,1975
1/6/2008 13:00,2210
1/6/2008 14:00,2429
1/6/2008 15:00,2391
1/6/2008 16:00,2380
1/6/2008 17:00,2238
1/6/2008 18:00,2002
1/6/2008 19:00,1856
1/6/2008 20:00,2995
1/6/2008 21:00,3456
1/6/2008 22:00,2865
1/6/2008 23:00,2924
1/13/2008 0:00,3387
1/13/2008 1:00,2590
1/13/2008 2:00,1738
1/13/2008 3:00,1151
1/13/2008 4:00,785
1/13/2008 5:00,544
1/13/2008 6:00,469
1/13/2008 7:00,490
1/13/2008 8:00,830
1/13/2008 9:00,1389
1/13/2008 10:00,1978
1/13/2008 11:00,2293
1/13/2008 12:00,2358
1/13/2008 13:00,2779
1/13/2008 14:00,2979
1/13/2008 15:00,2630
1/13/2008 16:00,951
1/13/2008 17:00,3079
1/13/2008 18:00,2886
1/13/2008 19:00,3239
1/13/2008 20:00,3712
1/13/2008 21:00,3987
1/13/2008 22:00,4101
1/13/2008 23:00,3626
1/20/2008 0:00,3622
1/20/2008 1:00,2741
1/20/2008 2:00,1669
1/20/2008 3:00,1289
1/20/2008 4:00,949
1/20/2008 5:00,703
1/20/2008 6:00,581
1/20/2008 7:00,560
1/20/2008 8:00,934
1/20/2008 9:00,1408
1/20/2008 10:00,1856
1/20/2008 11:00,2038
1/20/2008 12:00,2127
1/20/2008 13:00,2565
1/20/2008 14:00,2760
1/20/2008 15:00,2883
1/20/2008 16:00,2814
1/20/2008 17:00,2834
1/20/2008 18:00,2650
1/20/2008 19:00,3100
1/20/2008 20:00,3759
1/20/2008 21:00,4235
1/20/2008 22:00,4323
1/20/2008 23:00,3990
1/27/2008 0:00,3792
1/27/2008 1:00,2956
1/27/2008 2:00,2154
1/27/2008 3:00,1472
1/27/2008 4:00,956
1/27/2008 5:00,397
1/27/2008 6:00,471
1/27/2008 7:00,426
1/27/2008 8:00,815
1/27/2008 9:00,1243
1/27/2008 10:00,1860
1/27/2008 11:00,2200
1/27/2008 12:00,2335
1/27/2008 13:00,2596
1/27/2008 14:00,2328
1/27/2008 15:00,2994
1/27/2008 16:00,3062
1/27/2008 17:00,3089
1/27/2008 18:00,2830
1/27/2008 19:00,3049
1/27/2008 20:00,3062
1/27/2008 21:00,4046
1/27/2008 22:00,3977
1/27/2008 23:00,3658
2/3/2008 0:00,3307
2/3/2008 1:00,2528
2/3/2008 2:00,1840
2/3/2008 3:00,1257
2/3/2008 4:00,841
2/3/2008 5:00,585
2/3/2008 6:00,454
2/3/2008 7:00,596
2/3/2008 8:00,672
2/3/2008 14:00,1118
2/3/2008 15:00,2701
2/3/2008 16:00,2726
2/3/2008 17:00,2711
2/3/2008 18:00,2436
2/3/2008 19:00,3051
2/3/2008 20:00,3816
2/3/2008 21:00,3903
2/3/2008 22:00,3909
2/3/2008 23:00,3731
2/11/2008 0:00,1601
2/11/2008 1:00,1245
2/11/2008 2:00,624
2/11/2008 3:00,608
2/11/2008 4:00,273
2/11/2008 5:00,133
2/11/2008 6:00,319
2/11/2008 7:00,325
2/11/2008 8:00,582
2/11/2008 9:00,1166
2/11/2008 10:00,1078
2/11/2008 11:00,1230
2/11/2008 12:00,1100
2/11/2008 13:00,1038
2/11/2008 14:00,1322
2/11/2008 15:00,1293
2/11/2008 16:00,1300
2/11/2008 17:00,1425
2/11/2008 18:00,1041
2/11/2008 19:00,1058
2/11/2008 20:00,1531
2/11/2008 21:00,1726
2/11/2008 22:00,2045
2/11/2008 23:00,1530
2/17/2008 0:00,3788
2/17/2008 1:00,1460
2/17/2008 2:00,2216
2/17/2008 3:00,1399
2/17/2008 4:00,928
2/17/2008 5:00,652
2/17/2008 6:00,489
2/17/2008 7:00,509
2/17/2008 8:00,722
2/17/2008 9:00,1221
2/17/2008 10:00,1681
2/17/2008 11:00,2076
2/17/2008 12:00,2205
2/17/2008 13:00,2410
2/17/2008 14:00,2573
2/17/2008 15:00,2748
2/17/2008 16:00,2361
2/17/2008 17:00,2855
2/17/2008 18:00,2812
2/17/2008 19:00,3122
2/17/2008 20:00,3733
2/17/2008 21:00,4009
2/17/2008 22:00,4037
2/17/2008 23:00,3618
2/24/2008 0:00,3065
2/24/2008 1:00,2806
2/24/2008 2:00,2080
2/24/2008 3:00,1552
2/24/2008 4:00,1086
2/24/2008 5:00,703
2/24/2008 6:00,484
2/24/2008 7:00,504
2/24/2008 8:00,772
2/24/2008 9:00,1237
2/24/2008 10:00,1922
2/24/2008 11:00,2195
2/24/2008 12:00,2379
2/24/2008 13:00,2648
2/24/2008 14:00,2912
2/24/2008 15:00,3017
2/24/2008 16:00,2472
2/24/2008 17:00,2877
2/24/2008 18:00,2794
2/24/2008 19:00,3108
2/24/2008 20:00,3816
2/24/2008 21:00,4044
2/24/2008 22:00,4074
2/24/2008 23:00,3599
3/2/2008 0:00,3628
3/2/2008 1:00,2820
3/2/2008 2:00,2039
3/2/2008 3:00,1359
3/2/2008 4:00,805
3/2/2008 5:00,441
3/2/2008 6:00,419
3/2/2008 7:00,491
3/2/2008 8:00,768
3/2/2008 9:00,1233
3/2/2008 10:00,1689
3/2/2008 11:00,2011
3/2/2008 12:00,2119
3/2/2008 13:00,2358
3/2/2008 14:00,2631
3/2/2008 15:00,2826
3/2/2008 16:00,2862
3/2/2008 17:00,2663
3/2/2008 18:00,2476
3/2/2008 19:00,2939
3/2/2008 20:00,3684
3/2/2008 21:00,3833
3/2/2008 22:00,3958
3/2/2008 23:00,3570
3/8/2008 0:00,2112
3/8/2008 1:00,1585
3/8/2008 2:00,1064
3/8/2008 3:00,743
3/8/2008 4:00,498
3/8/2008 5:00,303
3/8/2008 6:00,239
3/8/2008 7:00,344
3/8/2008 8:00,580
3/8/2008 9:00,862
3/8/2008 10:00,1288
3/8/2008 11:00,1226
3/8/2008 12:00,1637
3/8/2008 13:00,1787
3/8/2008 14:00,2009
3/8/2008 15:00,1907
3/8/2008 16:00,1915
3/8/2008 17:00,1737
3/8/2008 18:00,1671
3/8/2008 19:00,1937
3/8/2008 20:00,2489
3/8/2008 21:00,2674
3/8/2008 22:00,2759
3/8/2008 23:00,2466
3/16/2008 0:00,3535
3/16/2008 1:00,2711
3/16/2008 2:00,2023
3/16/2008 3:00,1335
3/16/2008 4:00,821
3/16/2008 5:00,515
3/16/2008 6:00,486
3/16/2008 7:00,474
3/16/2008 8:00,859
3/16/2008 9:00,1470
3/16/2008 10:00,1943
3/16/2008 11:00,2234
3/16/2008 12:00,2402
3/16/2008 13:00,2788
3/16/2008 14:00,2894
3/16/2008 15:00,2959
3/16/2008 16:00,2942
3/16/2008 17:00,2800
3/16/2008 18:00,2651
